ID,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
771,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M
772,2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
773,2022,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M
774,2022,SE,FT,Data Engineer,179305,USD,179305,US,100,US,M
775,2022,SE,FT,Data Engineer,142127,USD,142127,US,100,US,M
776,2022,SE,FT,Data Engineer,315000,USD,315000,US,100,US,M
777,2022,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M
778,2022,SE,FT,Data Scientist,243900,USD,243900,US,100,US,M
779,2022,SE,FT,Data Scientist,156600,USD,156600,US,100,US,M
780,2022,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M
781,2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
782,2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
783,2022,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M
784,2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
785,2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
786,2022,MI,FT,Data Scientist Lead,85000,EUR,89306,AT,50,AT,L
787,2022,SE,FT,Data Engineer,182500,USD,182500,US,100,US,M
788,2022,SE,FT,Data Engineer,128500,USD,128500,US,100,US,M
789,2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M
790,2022,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
791,2022,EN,FT,Data Manager,77300,USD,77300,US,100,US,M
792,2022,EN,FT,Data Manager,45600,USD,45600,US,100,US,M
793,2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M
794,2022,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
795,2022,SE,FT,Data Architect,210000,USD,210000,US,100,US,M
796,2022,SE,FT,Data Architect,136000,USD,136000,US,100,US,M
797,2022,SE,FT,Cloud Data Engineer,12000,EUR,12608,SK,100,SK,S
798,2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
799,2022,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
800,2022,SE,FT,Data Engineer,247500,USD,247500,US,0,US,M
801,2022,SE,FT,Data Engineer,172200,USD,172200,US,0,US,M
802,2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
803,2022,SE,FT,Data Engineer,184100,USD,184100,US,0,US,M
804,2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
805,2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
806,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
807,2022,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
808,2022,MI,FT,Data Scientist,85000,USD,85000,US,100,US,M
809,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M
810,2022,SE,FT,Data Engineer,161000,USD,161000,US,100,US,M
811,2022,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
812,2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
813,2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
814,2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
815,2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
816,2022,EX,FT,Head of Data,205000,USD,205000,US,0,US,M
817,2022,EX,FT,Head of Data,160000,USD,160000,US,0,US,M
818,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
819,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
820,2022,EN,FT,Data Engineer,50000,GBP,61566,GB,100,GB,M
821,2022,EN,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M
822,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
823,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
824,2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
825,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
826,2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
827,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
828,2022,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
829,2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
830,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L
831,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L
832,2022,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
833,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
834,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,M
835,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M
836,2022,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M
837,2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M
838,2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
839,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
840,2022,MI,FT,Data Scientist,47000,GBP,57872,GB,50,GB,M
841,2022,EN,FT,Data Analyst,64000,USD,64000,US,100,US,L
842,2022,EN,FT,Data Scientist,38000,EUR,39925,FR,50,FR,L
843,2022,SE,FT,Machine Learning Engineer,187200,USD,187200,CA,100,CA,M
844,2022,SE,FT,Machine Learning Engineer,116100,USD,116100,CA,100,CA,M
845,2022,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M
846,2022,SE,FT,Data Analyst,127000,USD,127000,US,0,US,M
847,2022,SE,FT,Data Engineer,275000,USD,275000,US,100,US,M
848,2022,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M
849,2022,SE,FT,Data Scientist,159699,USD,159699,US,0,US,M
850,2022,SE,FT,Data Scientist,138938,USD,138938,US,0,US,M
851,2022,EN,FT,BI Analyst,76000,USD,76000,US,50,US,L
852,2022,SE,FT,Data Analyst,166700,USD,166700,US,0,US,M
853,2022,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M
854,2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
855,2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
856,2022,SE,FT,Analytics Engineer,84000,GBP,103432,GB,0,GB,M
857,2022,SE,FT,Analytics Engineer,75000,GBP,92350,GB,0,GB,M
858,2022,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
859,2022,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M
860,2022,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M
861,2022,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M
862,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
863,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
864,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
865,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
866,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M
867,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
868,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
869,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
870,2022,MI,FT,Research Engineer,240000,USD,240000,US,100,US,M
871,2022,EN,PT,Data Analyst,125404,USD,125404,CN,50,US,S
872,2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
873,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
874,2022,SE,FT,Data Engineer,195000,USD,195000,US,100,US,M
875,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
876,2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
877,2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
878,2022,SE,FT,Data Operations Analyst,123000,USD,123000,US,0,US,M
879,2022,SE,FT,Data Operations Analyst,92250,USD,92250,US,0,US,M
880,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
881,2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
882,2022,MI,FT,ML Engineer,180000,USD,180000,US,100,US,M
883,2022,MI,FT,ML Engineer,100000,USD,100000,US,100,US,M
884,2022,SE,FT,Data Engineer,97000,USD,97000,US,100,US,M
885,2022,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
886,2022,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
887,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
888,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
889,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
890,2022,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
891,2022,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
892,2022,EX,FT,Analytics Engineer,210000,USD,210000,US,100,US,M
893,2022,EX,FT,Analytics Engineer,157000,USD,157000,US,100,US,M
894,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M
895,2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
896,2022,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
897,2022,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M
898,2022,SE,FT,Data Architect,128000,USD,128000,US,0,US,M
899,2022,SE,FT,Data Architect,81500,USD,81500,US,0,US,M
900,2022,SE,FT,Data Operations Engineer,105000,USD,105000,US,0,US,M
901,2022,SE,FT,Data Operations Engineer,70000,USD,70000,US,0,US,M
902,2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
903,2022,SE,FT,Data Scientist,122500,USD,122500,US,0,US,M
904,2022,SE,FT,Data Engineer,171000,USD,171000,US,0,US,M
905,2022,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M
906,2022,SE,FT,Data Scientist,202800,USD,202800,US,0,US,L
907,2022,SE,FT,Data Scientist,104300,USD,104300,US,0,US,L
908,2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M
909,2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M
910,2022,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M
911,2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M
912,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
913,2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
914,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
915,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
916,2021,SE,FT,3D Computer Vision Researcher,5000,USD,5000,US,100,US,L
917,2022,MI,FT,Data Scientist,30000,USD,30000,MX,100,MX,L
918,2022,MI,FT,Analytics Engineer,78000,USD,78000,BR,100,BR,M
919,2022,MI,FT,Analytics Engineer,48000,USD,48000,BR,100,BR,M
920,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
921,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
922,2022,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M
923,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
924,2022,MI,FT,Data Engineer,78000,USD,78000,BR,100,BR,M
925,2022,MI,FT,Data Engineer,42000,USD,42000,BR,100,BR,M
926,2022,SE,FT,Data Architect,345600,USD,345600,US,0,US,M
927,2022,SE,FT,Data Architect,230400,USD,230400,US,0,US,M
928,2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
929,2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
930,2022,MI,FT,BI Analyst,78000,USD,78000,BR,100,BR,M
931,2022,MI,FT,BI Analyst,48000,USD,48000,BR,100,BR,M
932,2022,SE,FT,Data Analyst,175950,USD,175950,US,100,US,M
933,2022,SE,FT,Data Analyst,130050,USD,130050,US,100,US,M
934,2022,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
935,2022,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
936,2022,SE,FT,Data Analyst,236600,USD,236600,US,100,US,M
937,2022,SE,FT,Data Analyst,89200,USD,89200,US,100,US,M
938,2022,MI,FT,Data Scientist,84000,USD,84000,BR,100,BR,M
939,2022,MI,FT,Data Scientist,54000,USD,54000,BR,100,BR,M
940,2022,EN,FT,Data Scientist,80000,USD,80000,US,100,US,L
941,2022,SE,FT,Marketing Data Analyst,200000,USD,200000,GB,100,GB,S
942,2022,EN,FT,Data Scientist,96000,CAD,73742,CA,100,CA,L
943,2022,SE,FT,Data Science Lead,165000,USD,165000,US,50,US,S
944,2022,EN,FT,Data Scientist,27000,GBP,33246,GB,50,GB,L
945,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
946,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
947,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
948,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
949,2021,EN,FT,Power BI Developer,400000,INR,5409,IN,50,IN,L
950,2021,MI,FT,Data Engineer,100000,AUD,75050,AU,50,AU,L
951,2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
952,2022,SE,FT,Data Engineer,184100,USD,184100,US,0,US,M
953,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
954,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
955,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
956,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
957,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
958,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
959,2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,0,US,S
960,2022,SE,FT,Product Data Scientist,8000,USD,8000,IN,100,SG,L
961,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
962,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
963,2022,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
964,2022,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M
965,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
966,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
967,2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M
968,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M
969,2022,SE,FT,Data Scientist,153600,USD,153600,US,100,US,M
970,2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M
971,2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
972,2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
973,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
974,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
975,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
976,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
977,2022,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
978,2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
979,2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M
980,2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M
981,2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S
982,2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
983,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
984,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
985,2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M
986,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
987,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
988,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
989,2022,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M
990,2022,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M
991,2022,SE,FT,Data Science Consultant,139000,USD,139000,US,0,US,M
992,2022,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M
993,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
994,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
995,2022,SE,FT,Data Analyst,139600,USD,139600,US,0,US,M
996,2022,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M
997,2022,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
998,2022,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M
999,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
1000,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
1001,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
1002,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
1003,2022,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
1004,2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
1005,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
1006,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
1007,2022,MI,FT,ML Engineer,148500,USD,148500,US,100,US,L
1008,2022,MI,FT,ML Engineer,98200,USD,98200,US,100,US,L
1009,2022,SE,FT,Data Analyst,115000,USD,115000,US,100,US,M
1010,2022,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
1011,2022,SE,FT,Data Architect,225000,USD,225000,US,100,US,M
1012,2022,SE,FT,Data Architect,66000,USD,66000,US,100,US,M
1013,2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
1014,2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
1015,2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
1016,2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
1017,2022,MI,FT,Data Manager,134000,USD,134000,US,0,US,M
1018,2022,MI,FT,Data Manager,98000,USD,98000,US,0,US,M
1019,2022,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
1020,2022,MI,FT,Data Analyst,62000,USD,62000,US,0,US,M
1021,2022,EN,FT,BI Data Analyst,57000,USD,57000,US,100,US,L
1022,2022,SE,FT,Big Data Engineer,210000,CAD,161311,CA,50,CA,M
1023,2022,MI,FT,Data Scientist,144200,USD,144200,US,100,US,M
1024,2022,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M
1025,2022,MI,FT,Data Scientist,120000,AUD,83171,AU,0,AU,L
1026,2022,SE,FT,Principal Data Architect,3000000,INR,38154,IN,100,IN,L
1027,2022,SE,FT,Data Engineer,70000,EUR,73546,PT,0,PT,M
1028,2022,SE,FT,Data Engineer,40000,EUR,42026,PT,0,PT,M
1029,2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
1030,2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
1031,2022,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
1032,2022,SE,FT,Data Architect,160000,USD,160000,US,100,US,M
1033,2022,MI,FT,Data Scientist,108000,USD,108000,US,50,US,L
1034,2022,SE,FT,Machine Learning Manager,200000,USD,200000,US,100,US,M
1035,2022,SE,FT,Machine Learning Manager,150000,USD,150000,US,100,US,M
1036,2022,EX,FT,Data Manager,164000,CAD,125976,CA,50,CA,L
1037,2022,SE,FT,Data Engineer,188700,USD,188700,US,100,US,M
1038,2022,SE,FT,Data Engineer,160395,USD,160395,US,100,US,M
1039,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
1040,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
1041,2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
1042,2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
1043,2022,SE,FT,Data Scientist,198440,USD,198440,US,100,US,M
1044,2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
1045,2022,SE,FT,Applied Scientist,191475,USD,191475,US,100,US,M
1046,2022,SE,FT,Applied Scientist,141525,USD,141525,US,100,US,M
1047,2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M
1048,2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M
1049,2022,MI,FT,Data Scientist,72000,EUR,75648,DE,100,DE,S
1050,2022,SE,FT,Lead Data Scientist,156868,USD,156868,US,100,US,L
1051,2022,SE,FT,BI Analyst,200000,USD,200000,NG,100,NG,S
1052,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L
1053,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L
1054,2022,SE,FT,Lead Machine Learning Engineer,66000,EUR,69344,PT,100,PT,L
1055,2022,MI,FT,NLP Engineer,120000,CZK,5132,CZ,100,CZ,M
1056,2022,SE,CT,Data Analyst,90000,USD,90000,US,100,US,M
1057,2022,MI,FT,Research Scientist,120000,EUR,126080,DE,0,DE,S
1058,2022,MI,FT,Research Scientist,80000,EUR,84053,DE,0,DE,S
1059,2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
1060,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
1061,2022,MI,FT,Analytics Engineer,108000,USD,108000,US,100,US,M
1062,2022,MI,FT,Analytics Engineer,85000,USD,85000,US,100,US,M
1063,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
1064,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
1065,2022,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
1066,2022,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
1067,2022,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M
1068,2022,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
1069,2022,MI,FT,BI Data Analyst,65000,AUD,45050,AU,50,AU,L
1070,2021,EN,FT,Data Analyst,56000,AUD,42028,AU,50,AU,L
1071,2022,MI,FT,Data Analytics Engineer,135000,USD,135000,US,100,US,L
1072,2022,SE,FT,Data Engineer,178800,USD,178800,US,100,US,L
1073,2022,SE,FT,Data Engineer,132100,USD,132100,US,100,US,L
1074,2022,EN,FT,Data Analyst,20000,USD,20000,CR,50,US,M
1075,2022,SE,FT,Machine Learning Engineer,140000,USD,140000,CA,0,CA,M
1076,2022,SE,FT,Machine Learning Engineer,110000,USD,110000,CA,0,CA,M
1077,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
1078,2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
1079,2022,SE,FT,ETL Developer,250000,USD,250000,US,100,US,M
1080,2022,SE,FT,ETL Developer,63000,USD,63000,US,100,US,M
1081,2022,EX,FT,Data Engineer,187200,USD,187200,US,100,US,M
1082,2022,EX,FT,Data Engineer,116100,USD,116100,US,100,US,M
1083,2022,MI,FT,Data Scientist,10000,USD,10000,TR,0,TR,M
1084,2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
1085,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
1086,2022,SE,FT,Data Engineer,229998,USD,229998,US,0,US,L
1087,2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
1088,2022,SE,FT,Data Scientist,215000,USD,215000,US,0,US,L
1089,2022,SE,FT,Data Scientist,159000,USD,159000,US,0,US,L
1090,2022,SE,FT,Data Engineer,229998,USD,229998,US,0,US,L
1091,2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
1092,2022,EN,FT,AI Scientist,50000,USD,50000,US,100,US,M
1093,2022,SE,FT,Data Scientist Lead,183000,USD,183000,US,100,US,L
1094,2022,SE,FT,Data Analyst,99750,USD,99750,US,100,US,M
1095,2022,SE,FT,Data Analyst,68400,USD,68400,US,100,US,M
1096,2022,SE,FT,Data Scientist,236900,USD,236900,US,100,US,L
1097,2022,SE,FT,Data Scientist,159200,USD,159200,US,100,US,L
1098,2022,SE,FT,Data Science Manager,243225,USD,243225,US,100,US,M
1099,2022,SE,FT,Data Science Manager,179775,USD,179775,US,100,US,M
1100,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
1101,2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
1102,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
1103,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
1104,2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M
1105,2022,SE,FT,Data Scientist,128000,USD,128000,US,100,US,M
1106,2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M
1107,2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,M
1108,2022,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M
1109,2022,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
1110,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1111,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1112,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
1113,2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
1114,2022,SE,FT,Data Scientist,218000,USD,218000,US,0,US,M
1115,2022,SE,FT,Data Scientist,145300,USD,145300,US,0,US,M
1116,2022,SE,FT,ML Engineer,195400,USD,195400,US,100,US,L
1117,2022,SE,FT,ML Engineer,131300,USD,131300,US,100,US,L
1118,2022,EN,FT,Data Specialist,105000,USD,105000,CL,100,US,L
1119,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1120,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1121,2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
1122,2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
1123,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1124,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1125,2022,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
1126,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
1127,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1128,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1129,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1130,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1131,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1132,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1133,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,100,PR,M
1134,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,M
1135,2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
1136,2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
1137,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1138,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1139,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1140,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1141,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
1142,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
1143,2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M
1144,2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M
1145,2022,SE,FT,ML Engineer,130000,USD,130000,US,100,US,M
1146,2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,M
1147,2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M
1148,2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,M
1149,2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M
1150,2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M
1151,2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M
1152,2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M
1153,2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M
1154,2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M
